iter	F1	Logloss	Accuracy	Precision	Recall
0	0	0.6900985207	0.7	1	0
1	0.2053571429	0.6866721613	0.721875	0.71875	0.1197916667
2	0.472972973	0.6829568176	0.75625	0.6730769231	0.3645833333
3	0.4015151515	0.6790222986	0.753125	0.7361111111	0.2760416667
4	0.4150943396	0.6756959805	0.7578125	0.7534246575	0.2864583333
5	0.4166666667	0.6718110605	0.759375	0.7638888889	0.2864583333
6	0.4106463878	0.6683708742	0.7578125	0.7605633803	0.28125
7	0.4328358209	0.664510134	0.7625	0.7631578947	0.3020833333
8	0.4186046512	0.6616272365	0.765625	0.8181818182	0.28125
9	0.4108527132	0.6579241745	0.7625	0.803030303	0.2760416667
10	0.40625	0.654434868	0.7625	0.8125	0.2708333333
11	0.4247104247	0.651865096	0.7671875	0.8208955224	0.2864583333
12	0.4360902256	0.6491151642	0.765625	0.7837837838	0.3020833333
13	0.4436090226	0.6455342772	0.76875	0.7972972973	0.3072916667
14	0.4615384615	0.6425606898	0.7703125	0.7777777778	0.328125
15	0.4552238806	0.6401504949	0.771875	0.8026315789	0.3177083333
16	0.4263565891	0.6378333934	0.76875	0.8333333333	0.2864583333
17	0.4511278195	0.6349551604	0.771875	0.8108108108	0.3125
18	0.4528301887	0.6325117693	0.7734375	0.8219178082	0.3125
19	0.4307692308	0.6300336835	0.76875	0.8235294118	0.2916666667
20	0.4173228346	0.6275693156	0.76875	0.8548387097	0.2760416667
21	0.4143426295	0.6257492342	0.7703125	0.8813559322	0.2708333333
22	0.4048582996	0.6237485461	0.7703125	0.9090909091	0.2604166667
23	0.3801652893	0.6220557299	0.765625	0.92	0.2395833333
24	0.3734439834	0.6202015832	0.7640625	0.9183673469	0.234375
25	0.3770491803	0.6174516625	0.7625	0.8846153846	0.2395833333
26	0.3719008264	0.6152333565	0.7625	0.9	0.234375
27	0.3734439834	0.6135499479	0.7640625	0.9183673469	0.234375
28	0.3734439834	0.6117007536	0.7640625	0.9183673469	0.234375
29	0.3666666667	0.6098888133	0.7625	0.9166666667	0.2291666667
30	0.393442623	0.6074671707	0.76875	0.9230769231	0.25
31	0.3852459016	0.60607867	0.765625	0.9038461538	0.2447916667
32	0.3868312757	0.604509939	0.7671875	0.9215686275	0.2447916667
33	0.3902439024	0.6024037504	0.765625	0.8888888889	0.25
34	0.3967611336	0.6000977915	0.7671875	0.8909090909	0.2552083333
35	0.4032258065	0.5977147389	0.76875	0.8928571429	0.2604166667
36	0.416	0.5954892709	0.771875	0.8965517241	0.2708333333
37	0.4032258065	0.5934852157	0.76875	0.8928571429	0.2604166667
38	0.4096385542	0.5914893589	0.7703125	0.8947368421	0.265625
39	0.3951612903	0.5904465183	0.765625	0.875	0.2552083333
40	0.3951612903	0.5883320166	0.765625	0.875	0.2552083333
41	0.3902439024	0.5859536895	0.765625	0.8888888889	0.25
42	0.3836734694	0.5841972718	0.7640625	0.8867924528	0.2447916667
43	0.4096385542	0.5819555088	0.7703125	0.8947368421	0.265625
44	0.3967611336	0.5809373257	0.7671875	0.8909090909	0.2552083333
45	0.4016064257	0.579014403	0.7671875	0.8771929825	0.2604166667
46	0.3967611336	0.5772225963	0.7671875	0.8909090909	0.2552083333
47	0.3902439024	0.5766933484	0.765625	0.8888888889	0.25
48	0.3983739837	0.5748846141	0.76875	0.9074074074	0.2552083333
49	0.3983739837	0.5732268569	0.76875	0.9074074074	0.2552083333
50	0.3983739837	0.572159181	0.76875	0.9074074074	0.2552083333
51	0.3983739837	0.5708031051	0.76875	0.9074074074	0.2552083333
52	0.3983739837	0.56954902	0.76875	0.9074074074	0.2552083333
53	0.4048582996	0.5683130787	0.7703125	0.9090909091	0.2604166667
54	0.3983739837	0.5662724979	0.76875	0.9074074074	0.2552083333
55	0.3983739837	0.5653886022	0.76875	0.9074074074	0.2552083333
56	0.3983739837	0.5635626473	0.76875	0.9074074074	0.2552083333
57	0.3983739837	0.5626710423	0.76875	0.9074074074	0.2552083333
58	0.3983739837	0.5616344402	0.76875	0.9074074074	0.2552083333
59	0.4048582996	0.5605033436	0.7703125	0.9090909091	0.2604166667
60	0.4048582996	0.5584246751	0.7703125	0.9090909091	0.2604166667
61	0.4048582996	0.557531897	0.7703125	0.9090909091	0.2604166667
62	0.406504065	0.5563103813	0.771875	0.9259259259	0.2604166667
63	0.4129554656	0.5545022559	0.7734375	0.9272727273	0.265625
64	0.4129554656	0.5520963581	0.7734375	0.9272727273	0.265625
65	0.424	0.5507224679	0.775	0.9137931034	0.2760416667
66	0.4302788845	0.5492563884	0.7765625	0.9152542373	0.28125
67	0.438247012	0.5475320105	0.7796875	0.9322033898	0.2864583333
68	0.4365079365	0.5461833158	0.778125	0.9166666667	0.2864583333
69	0.424	0.5446816436	0.775	0.9137931034	0.2760416667
70	0.432	0.5429664218	0.778125	0.9310344828	0.28125
71	0.4505928854	0.541625238	0.7828125	0.9344262295	0.296875
72	0.4193548387	0.5413453491	0.775	0.9285714286	0.2708333333
73	0.4193548387	0.5403560239	0.775	0.9285714286	0.2708333333
74	0.4257028112	0.5390514138	0.7765625	0.9298245614	0.2760416667
75	0.4488188976	0.5375636807	0.78125	0.9193548387	0.296875
76	0.4444444444	0.5373102128	0.78125	0.9333333333	0.2916666667
77	0.4566929134	0.536372855	0.784375	0.935483871	0.3020833333
78	0.4365079365	0.5351453806	0.778125	0.9166666667	0.2864583333
79	0.4302788845	0.5347514112	0.7765625	0.9152542373	0.28125
80	0.4566929134	0.5343833965	0.784375	0.935483871	0.3020833333
81	0.442687747	0.5332364438	0.7796875	0.9180327869	0.2916666667
82	0.4549019608	0.5322418222	0.7828125	0.9206349206	0.3020833333
83	0.442687747	0.5310755726	0.7796875	0.9180327869	0.2916666667
84	0.442687747	0.5293907388	0.7796875	0.9180327869	0.2916666667
85	0.442687747	0.5288893113	0.7796875	0.9180327869	0.2916666667
86	0.442687747	0.5280057711	0.7796875	0.9180327869	0.2916666667
87	0.4549019608	0.5266795882	0.7828125	0.9206349206	0.3020833333
88	0.4302788845	0.5264915126	0.7765625	0.9152542373	0.28125
89	0.46692607	0.5249454578	0.7859375	0.9230769231	0.3125
90	0.4651162791	0.52359824	0.784375	0.9090909091	0.3125
91	0.4651162791	0.5231297617	0.784375	0.9090909091	0.3125
92	0.4591439689	0.5226528452	0.7828125	0.9076923077	0.3072916667
93	0.4549019608	0.5222385009	0.7828125	0.9206349206	0.3020833333
94	0.4488188976	0.5220750985	0.78125	0.9193548387	0.296875
95	0.4609375	0.5210122461	0.784375	0.921875	0.3072916667
96	0.4488188976	0.5207762823	0.78125	0.9193548387	0.296875
97	0.4549019608	0.5199534541	0.7828125	0.9206349206	0.3020833333
98	0.4470588235	0.5186599686	0.7796875	0.9047619048	0.296875
99	0.4470588235	0.5174673143	0.7796875	0.9047619048	0.296875
100	0.46692607	0.5162362883	0.7859375	0.9230769231	0.3125
101	0.46692607	0.5156702864	0.7859375	0.9230769231	0.3125
102	0.4728682171	0.5147114095	0.7875	0.9242424242	0.3177083333
103	0.4728682171	0.5134996119	0.7875	0.9242424242	0.3177083333
104	0.4728682171	0.5122168337	0.7875	0.9242424242	0.3177083333
105	0.4728682171	0.5108116203	0.7875	0.9242424242	0.3177083333
106	0.4728682171	0.5098768329	0.7875	0.9242424242	0.3177083333
107	0.4787644788	0.5091548673	0.7890625	0.9253731343	0.3229166667
108	0.4827586207	0.5081913474	0.7890625	0.9130434783	0.328125
109	0.4827586207	0.5076561419	0.7890625	0.9130434783	0.328125
110	0.4827586207	0.5074140504	0.7890625	0.9130434783	0.328125
111	0.4769230769	0.5069906248	0.7875	0.9117647059	0.3229166667
112	0.4885496183	0.5059814144	0.790625	0.9142857143	0.3333333333
113	0.4885496183	0.5048828056	0.790625	0.9142857143	0.3333333333
114	0.4769230769	0.504784141	0.7875	0.9117647059	0.3229166667
115	0.4827586207	0.5037382088	0.7890625	0.9130434783	0.328125
116	0.4885496183	0.5032012048	0.790625	0.9142857143	0.3333333333
117	0.4827586207	0.5027449189	0.7890625	0.9130434783	0.328125
118	0.4885496183	0.5015255	0.790625	0.9142857143	0.3333333333
119	0.5	0.500430526	0.79375	0.9166666667	0.34375
120	0.5	0.4992310966	0.79375	0.9166666667	0.34375
121	0.5056603774	0.4980507909	0.7953125	0.9178082192	0.3489583333
122	0.5168539326	0.4970129988	0.7984375	0.92	0.359375
123	0.5168539326	0.4962816562	0.7984375	0.92	0.359375
124	0.5037593985	0.4951926076	0.79375	0.9054054054	0.3489583333
125	0.5037593985	0.4943667235	0.79375	0.9054054054	0.3489583333
126	0.5168539326	0.4936856669	0.7984375	0.92	0.359375
127	0.5223880597	0.4924655702	0.8	0.9210526316	0.3645833333
128	0.5168539326	0.4920812884	0.7984375	0.92	0.359375
129	0.5168539326	0.4908076357	0.7984375	0.92	0.359375
130	0.5149253731	0.4906329911	0.796875	0.9078947368	0.359375
131	0.5149253731	0.4898657134	0.796875	0.9078947368	0.359375
132	0.5149253731	0.4890291086	0.796875	0.9078947368	0.359375
133	0.5204460967	0.4881106205	0.7984375	0.9090909091	0.3645833333
134	0.5204460967	0.4878680493	0.7984375	0.9090909091	0.3645833333
135	0.5204460967	0.4873722247	0.7984375	0.9090909091	0.3645833333
136	0.5204460967	0.4861556365	0.7984375	0.9090909091	0.3645833333
137	0.5259259259	0.4855184227	0.8	0.9102564103	0.3697916667
138	0.5313653137	0.4849478976	0.8015625	0.9113924051	0.375
139	0.5313653137	0.4842623577	0.8015625	0.9113924051	0.375
140	0.5367647059	0.4832065367	0.803125	0.9125	0.3802083333
141	0.5313653137	0.4824545504	0.8015625	0.9113924051	0.375
142	0.5313653137	0.4814515281	0.8015625	0.9113924051	0.375
143	0.5367647059	0.4810809014	0.803125	0.9125	0.3802083333
144	0.5367647059	0.4809214155	0.803125	0.9125	0.3802083333
145	0.5367647059	0.4802540002	0.803125	0.9125	0.3802083333
146	0.5367647059	0.4795742217	0.803125	0.9125	0.3802083333
147	0.5367647059	0.4789670789	0.803125	0.9125	0.3802083333
148	0.5421245421	0.4784376919	0.8046875	0.9135802469	0.3854166667
149	0.5474452555	0.4777341637	0.80625	0.9146341463	0.390625
150	0.5421245421	0.4771441934	0.8046875	0.9135802469	0.3854166667
151	0.5421245421	0.4766351019	0.8046875	0.9135802469	0.3854166667
152	0.5367647059	0.4755429125	0.803125	0.9125	0.3802083333
153	0.5454545455	0.4753344634	0.8046875	0.9036144578	0.390625
154	0.5347985348	0.4747010931	0.8015625	0.9012345679	0.3802083333
155	0.5367647059	0.4745457743	0.803125	0.9125	0.3802083333
156	0.5367647059	0.473708748	0.803125	0.9125	0.3802083333
157	0.5421245421	0.4727758563	0.8046875	0.9135802469	0.3854166667
158	0.5507246377	0.4720149726	0.80625	0.9047619048	0.3958333333
159	0.5559566787	0.4712057195	0.8078125	0.9058823529	0.4010416667
160	0.5507246377	0.4707044692	0.80625	0.9047619048	0.3958333333
161	0.5611510791	0.4696924958	0.809375	0.9069767442	0.40625
162	0.5663082437	0.4691006763	0.8109375	0.908045977	0.4114583333
163	0.5683453237	0.4681218842	0.8125	0.9186046512	0.4114583333
164	0.5663082437	0.4675715185	0.8109375	0.908045977	0.4114583333
165	0.5714285714	0.466861444	0.8125	0.9090909091	0.4166666667
166	0.5714285714	0.4665028542	0.8125	0.9090909091	0.4166666667
167	0.5765124555	0.4659028455	0.8140625	0.9101123596	0.421875
168	0.5765124555	0.4657101742	0.8140625	0.9101123596	0.421875
169	0.5765124555	0.465246312	0.8140625	0.9101123596	0.421875
170	0.5765124555	0.4645586349	0.8140625	0.9101123596	0.421875
171	0.5714285714	0.4641733944	0.8125	0.9090909091	0.4166666667
172	0.5714285714	0.4632691257	0.8125	0.9090909091	0.4166666667
173	0.5714285714	0.4629273205	0.8125	0.9090909091	0.4166666667
174	0.5714285714	0.4622847049	0.8125	0.9090909091	0.4166666667
175	0.5815602837	0.461659644	0.815625	0.9111111111	0.4270833333
176	0.5765124555	0.4612406791	0.8140625	0.9101123596	0.421875
177	0.5815602837	0.4605942783	0.815625	0.9111111111	0.4270833333
178	0.5865724382	0.4600930001	0.8171875	0.9120879121	0.4322916667
179	0.5865724382	0.4593375555	0.8171875	0.9120879121	0.4322916667
180	0.5865724382	0.4589618269	0.8171875	0.9120879121	0.4322916667
181	0.5915492958	0.4583396049	0.81875	0.9130434783	0.4375
182	0.5915492958	0.457702096	0.81875	0.9130434783	0.4375
183	0.6013986014	0.4569366378	0.821875	0.914893617	0.4479166667
184	0.5964912281	0.4565671542	0.8203125	0.9139784946	0.4427083333
185	0.5964912281	0.4565514931	0.8203125	0.9139784946	0.4427083333
186	0.5964912281	0.4557196589	0.8203125	0.9139784946	0.4427083333
187	0.5915492958	0.4548482619	0.81875	0.9130434783	0.4375
188	0.6013986014	0.4545973788	0.821875	0.914893617	0.4479166667
189	0.6013986014	0.4543686948	0.821875	0.914893617	0.4479166667
190	0.6013986014	0.453780869	0.821875	0.914893617	0.4479166667
191	0.6013986014	0.4535214991	0.821875	0.914893617	0.4479166667
192	0.6013986014	0.4531318085	0.821875	0.914893617	0.4479166667
193	0.606271777	0.45265122	0.8234375	0.9157894737	0.453125
194	0.6111111111	0.452129496	0.825	0.9166666667	0.4583333333
195	0.615916955	0.4517009742	0.8265625	0.9175257732	0.4635416667
196	0.615916955	0.4509207916	0.8265625	0.9175257732	0.4635416667
197	0.615916955	0.4502780444	0.8265625	0.9175257732	0.4635416667
198	0.615916955	0.449825216	0.8265625	0.9175257732	0.4635416667
199	0.6137931034	0.4491507058	0.825	0.9081632653	0.4635416667
200	0.6137931034	0.4488897997	0.825	0.9081632653	0.4635416667
201	0.6137931034	0.448547738	0.825	0.9081632653	0.4635416667
202	0.6137931034	0.4484663307	0.825	0.9081632653	0.4635416667
203	0.6137931034	0.4478275029	0.825	0.9081632653	0.4635416667
204	0.6137931034	0.4474525583	0.825	0.9081632653	0.4635416667
205	0.6089965398	0.446878054	0.8234375	0.9072164948	0.4583333333
206	0.6137931034	0.4462004853	0.825	0.9081632653	0.4635416667
207	0.6137931034	0.4459427223	0.825	0.9081632653	0.4635416667
208	0.6137931034	0.4456907148	0.825	0.9081632653	0.4635416667
209	0.6137931034	0.4454030556	0.825	0.9081632653	0.4635416667
210	0.6089965398	0.445115197	0.8234375	0.9072164948	0.4583333333
211	0.6137931034	0.4446396334	0.825	0.9081632653	0.4635416667
212	0.6137931034	0.444346939	0.825	0.9081632653	0.4635416667
213	0.6137931034	0.4439406362	0.825	0.9081632653	0.4635416667
214	0.6089965398	0.4436308287	0.8234375	0.9072164948	0.4583333333
215	0.6137931034	0.442955211	0.825	0.9081632653	0.4635416667
216	0.6089965398	0.4425924464	0.8234375	0.9072164948	0.4583333333
217	0.6089965398	0.4419472081	0.8234375	0.9072164948	0.4583333333
218	0.6089965398	0.441736758	0.8234375	0.9072164948	0.4583333333
219	0.6137931034	0.4411537471	0.825	0.9081632653	0.4635416667
220	0.6137931034	0.4409591247	0.825	0.9081632653	0.4635416667
221	0.618556701	0.4402830911	0.8265625	0.9090909091	0.46875
222	0.618556701	0.4398529197	0.8265625	0.9090909091	0.46875
223	0.618556701	0.4394473188	0.8265625	0.9090909091	0.46875
224	0.6232876712	0.4389630078	0.828125	0.91	0.4739583333
225	0.6232876712	0.4385145226	0.828125	0.91	0.4739583333
226	0.6279863481	0.4382053088	0.8296875	0.9108910891	0.4791666667
227	0.6279863481	0.4374714946	0.8296875	0.9108910891	0.4791666667
228	0.6326530612	0.4369869971	0.83125	0.9117647059	0.484375
229	0.6372881356	0.4369036891	0.8328125	0.9126213592	0.4895833333
230	0.6326530612	0.4364423551	0.83125	0.9117647059	0.484375
231	0.6372881356	0.4356590767	0.8328125	0.9126213592	0.4895833333
232	0.6464646465	0.4349737853	0.8359375	0.9142857143	0.5
233	0.6510067114	0.434363838	0.8375	0.9150943396	0.5052083333
234	0.6464646465	0.4339951313	0.8359375	0.9142857143	0.5
235	0.6464646465	0.4336859563	0.8359375	0.9142857143	0.5
236	0.6464646465	0.4335569409	0.8359375	0.9142857143	0.5
237	0.6464646465	0.432958654	0.8359375	0.9142857143	0.5
238	0.6510067114	0.4328076306	0.8375	0.9150943396	0.5052083333
239	0.6510067114	0.4323911202	0.8375	0.9150943396	0.5052083333
240	0.66	0.4320418493	0.840625	0.9166666667	0.515625
241	0.66	0.4315514332	0.840625	0.9166666667	0.515625
242	0.66	0.4310838463	0.840625	0.9166666667	0.515625
243	0.6555183946	0.4309034784	0.8390625	0.9158878505	0.5104166667
244	0.6555183946	0.4306488149	0.8390625	0.9158878505	0.5104166667
245	0.66	0.4301380105	0.840625	0.9166666667	0.515625
246	0.66	0.4297470191	0.840625	0.9166666667	0.515625
247	0.66	0.4296763759	0.840625	0.9166666667	0.515625
248	0.6644518272	0.4294307075	0.8421875	0.9174311927	0.5208333333
249	0.6644518272	0.4293988167	0.8421875	0.9174311927	0.5208333333
250	0.6688741722	0.4289276275	0.84375	0.9181818182	0.5260416667
251	0.6688741722	0.4285414827	0.84375	0.9181818182	0.5260416667
252	0.6688741722	0.4280882049	0.84375	0.9181818182	0.5260416667
253	0.6688741722	0.4277004775	0.84375	0.9181818182	0.5260416667
254	0.6688741722	0.4274827354	0.84375	0.9181818182	0.5260416667
255	0.6732673267	0.4268134653	0.8453125	0.9189189189	0.53125
256	0.6732673267	0.4262977606	0.8453125	0.9189189189	0.53125
257	0.6732673267	0.4260617278	0.8453125	0.9189189189	0.53125
258	0.6732673267	0.425685741	0.8453125	0.9189189189	0.53125
259	0.6732673267	0.4252639229	0.8453125	0.9189189189	0.53125
260	0.6732673267	0.4250738453	0.8453125	0.9189189189	0.53125
261	0.6732673267	0.4250381726	0.8453125	0.9189189189	0.53125
262	0.6732673267	0.4248966863	0.8453125	0.9189189189	0.53125
263	0.6732673267	0.4244988553	0.8453125	0.9189189189	0.53125
264	0.6732673267	0.4237620221	0.8453125	0.9189189189	0.53125
265	0.6732673267	0.4233589195	0.8453125	0.9189189189	0.53125
266	0.6732673267	0.4230276698	0.8453125	0.9189189189	0.53125
267	0.6688741722	0.4224127272	0.84375	0.9181818182	0.5260416667
268	0.6688741722	0.4222098433	0.84375	0.9181818182	0.5260416667
269	0.6688741722	0.4218359859	0.84375	0.9181818182	0.5260416667
270	0.6688741722	0.421395003	0.84375	0.9181818182	0.5260416667
271	0.6732673267	0.4211541457	0.8453125	0.9189189189	0.53125
272	0.6732673267	0.4209019702	0.8453125	0.9189189189	0.53125
273	0.6732673267	0.4206851434	0.8453125	0.9189189189	0.53125
274	0.6732673267	0.4202065766	0.8453125	0.9189189189	0.53125
275	0.6732673267	0.4199293255	0.8453125	0.9189189189	0.53125
276	0.6732673267	0.419309318	0.8453125	0.9189189189	0.53125
277	0.6732673267	0.4190211576	0.8453125	0.9189189189	0.53125
278	0.6732673267	0.4185624885	0.8453125	0.9189189189	0.53125
279	0.6710526316	0.4181329409	0.84375	0.9107142857	0.53125
280	0.6710526316	0.4180052433	0.84375	0.9107142857	0.53125
281	0.6710526316	0.4174721543	0.84375	0.9107142857	0.53125
282	0.6710526316	0.4174608263	0.84375	0.9107142857	0.53125
283	0.6754098361	0.4172741664	0.8453125	0.9115044248	0.5364583333
284	0.6754098361	0.4169723867	0.8453125	0.9115044248	0.5364583333
285	0.6754098361	0.4166336102	0.8453125	0.9115044248	0.5364583333
286	0.6797385621	0.4162949014	0.846875	0.9122807018	0.5416666667
287	0.6797385621	0.4159419613	0.846875	0.9122807018	0.5416666667
288	0.6797385621	0.4156590215	0.846875	0.9122807018	0.5416666667
289	0.6797385621	0.4150905346	0.846875	0.9122807018	0.5416666667
290	0.6797385621	0.4145230151	0.846875	0.9122807018	0.5416666667
291	0.6797385621	0.4142189378	0.846875	0.9122807018	0.5416666667
292	0.6797385621	0.4141765938	0.846875	0.9122807018	0.5416666667
293	0.6797385621	0.4141629747	0.846875	0.9122807018	0.5416666667
294	0.6797385621	0.4140583035	0.846875	0.9122807018	0.5416666667
295	0.6819672131	0.413770331	0.8484375	0.9203539823	0.5416666667
296	0.6819672131	0.4134566505	0.8484375	0.9203539823	0.5416666667
297	0.6819672131	0.4131702852	0.8484375	0.9203539823	0.5416666667
298	0.6819672131	0.4126836742	0.8484375	0.9203539823	0.5416666667
299	0.6819672131	0.4122187592	0.8484375	0.9203539823	0.5416666667
300	0.6819672131	0.4116007459	0.8484375	0.9203539823	0.5416666667
301	0.6819672131	0.4112168292	0.8484375	0.9203539823	0.5416666667
302	0.6862745098	0.4106925866	0.85	0.9210526316	0.546875
303	0.6862745098	0.4104604149	0.85	0.9210526316	0.546875
304	0.6862745098	0.4100667595	0.85	0.9210526316	0.546875
305	0.6862745098	0.4097794205	0.85	0.9210526316	0.546875
306	0.6862745098	0.4097228939	0.85	0.9210526316	0.546875
307	0.6862745098	0.4093730873	0.85	0.9210526316	0.546875
308	0.6862745098	0.4090768789	0.85	0.9210526316	0.546875
309	0.6862745098	0.4088154305	0.85	0.9210526316	0.546875
310	0.6862745098	0.4085665332	0.85	0.9210526316	0.546875
311	0.6862745098	0.4082675608	0.85	0.9210526316	0.546875
312	0.6905537459	0.4077895907	0.8515625	0.9217391304	0.5520833333
313	0.6905537459	0.4072883104	0.8515625	0.9217391304	0.5520833333
314	0.6905537459	0.4067566402	0.8515625	0.9217391304	0.5520833333
315	0.6905537459	0.4063007646	0.8515625	0.9217391304	0.5520833333
316	0.6905537459	0.4058237403	0.8515625	0.9217391304	0.5520833333
317	0.6948051948	0.4054333687	0.853125	0.9224137931	0.5572916667
318	0.6948051948	0.4052361648	0.853125	0.9224137931	0.5572916667
319	0.6948051948	0.4052227228	0.853125	0.9224137931	0.5572916667
320	0.6948051948	0.4050311904	0.853125	0.9224137931	0.5572916667
321	0.6948051948	0.4048023268	0.853125	0.9224137931	0.5572916667
322	0.6948051948	0.4046517874	0.853125	0.9224137931	0.5572916667
323	0.6948051948	0.4038968715	0.853125	0.9224137931	0.5572916667
324	0.6948051948	0.4036374961	0.853125	0.9224137931	0.5572916667
325	0.6948051948	0.4035694485	0.853125	0.9224137931	0.5572916667
326	0.6948051948	0.4032637918	0.853125	0.9224137931	0.5572916667
327	0.6948051948	0.4028603703	0.853125	0.9224137931	0.5572916667
328	0.6948051948	0.4026985494	0.853125	0.9224137931	0.5572916667
329	0.6970684039	0.4023028692	0.8546875	0.9304347826	0.5572916667
330	0.6970684039	0.4023028161	0.8546875	0.9304347826	0.5572916667
331	0.6970684039	0.4020284752	0.8546875	0.9304347826	0.5572916667
332	0.6990291262	0.4014733316	0.8546875	0.9230769231	0.5625
333	0.6990291262	0.4012947435	0.8546875	0.9230769231	0.5625
334	0.7012987013	0.4009895105	0.85625	0.9310344828	0.5625
